XC-ID,scientific name,bird name,Vocalization Type,Author,Page URL
575430,Turdus iliacus iliacus,Unknown,song,Stanislas Wroza,https://xeno-canto.org/575430
575431,Turdus iliacus iliacus,Unknown,song,Stanislas Wroza,https://xeno-canto.org/575431
599737,Turdus iliacus,Redwing,"song, subsong",Simon Elliott,https://xeno-canto.org/599737
599739,Turdus iliacus,Redwing,"song, subsong",Simon Elliott,https://xeno-canto.org/599739
602674,Turdus iliacus,Redwing,song,Alain Malengreau,https://xeno-canto.org/602674
602680,Turdus iliacus,Redwing,song,Alain Malengreau,https://xeno-canto.org/602680
604178,Turdus iliacus,Redwing,song,Niels Van Doninck,https://xeno-canto.org/604178
604179,Turdus iliacus,Redwing,song,Niels Van Doninck,https://xeno-canto.org/604179
606352,Turdus iliacus,Redwing,"song, autumn song",Stanislas Wroza,https://xeno-canto.org/606352
610340,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/610340
611587,Turdus iliacus,Redwing,song,Anders Westman,https://xeno-canto.org/611587
621327,Turdus iliacus,Redwing,song,Irish Wildlife Sounds,https://xeno-canto.org/621327
639973,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/639973
641285,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/641285
641456,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/641456
641573,Turdus iliacus,Redwing,song,Juha Saari,https://xeno-canto.org/641573
641756,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/641756
642108,Turdus iliacus,Redwing,song,Andrew Harrop,https://xeno-canto.org/642108
646605,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/646605
647335,Turdus iliacus,Redwing,"song, subsong",PE Svahn,https://xeno-canto.org/647335
651500,Turdus iliacus,Redwing,song,Mats Olsson,https://xeno-canto.org/651500
652038,Turdus iliacus,Redwing,song,Uku Paal,https://xeno-canto.org/652038
652039,Turdus iliacus,Redwing,song,Uku Paal,https://xeno-canto.org/652039
652041,Turdus iliacus,Redwing,song,Uku Paal,https://xeno-canto.org/652041
653250,Turdus iliacus,Redwing,song,Uku Paal,https://xeno-canto.org/653250
657078,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/657078
657083,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/657083
658758,Turdus iliacus,Redwing,song,Thomas Bergman,https://xeno-canto.org/658758
658777,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/658777
671493,Turdus iliacus,Redwing,song,Niels Van Doninck,https://xeno-canto.org/671493
671494,Turdus iliacus,Redwing,song,Niels Van Doninck,https://xeno-canto.org/671494
671498,Turdus iliacus,Redwing,song,Niels Van Doninck,https://xeno-canto.org/671498
671525,Turdus iliacus,Redwing,song,Niels Van Doninck,https://xeno-canto.org/671525
683766,Turdus iliacus,Redwing,song,Frode Falkenberg,https://xeno-canto.org/683766
705386,Turdus iliacus iliacus,Unknown,song,Jens Kirkeby,https://xeno-canto.org/705386
712586,Turdus iliacus,Redwing,"song, subsong, communal song",Joost van Bruggen,https://xeno-canto.org/712586
713555,Turdus iliacus,Redwing,"song, subsong",Bernhard Deykowski,https://xeno-canto.org/713555
715478,Turdus iliacus,Redwing,song,Thomas Bergman,https://xeno-canto.org/715478
719672,Turdus iliacus,Redwing,song,Uku Paal,https://xeno-canto.org/719672
723636,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/723636
724598,Turdus iliacus,Redwing,song,Alan Dalton,https://xeno-canto.org/724598
727600,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/727600
733645,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/733645
733682,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/733682
740390,Turdus iliacus,Redwing,song,Philippe J. DUBOIS,https://xeno-canto.org/740390
792393,Turdus iliacus,Redwing,song,Harald Pfleger,https://xeno-canto.org/792393
792394,Turdus iliacus,Redwing,song,Harald Pfleger,https://xeno-canto.org/792394
800761,Turdus iliacus,Redwing,song,Daniele Baroni,https://xeno-canto.org/800761
802877,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/802877
804956,Turdus iliacus,Redwing,song,Uku Paal,https://xeno-canto.org/804956
806298,Turdus iliacus,Redwing,song,Elias A. Ryberg,https://xeno-canto.org/806298
808871,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/808871
841373,Turdus iliacus,Redwing,song,Ulf Elman,https://xeno-canto.org/841373
898791,Turdus iliacus,Redwing,song,Joachim Poutaraud,https://xeno-canto.org/898791
901039,Turdus iliacus,Redwing,song,Kai Rantala,https://xeno-canto.org/901039
903924,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/903924
911286,Turdus iliacus,Redwing,song,Cureau Hervé,https://xeno-canto.org/911286
911579,Turdus iliacus,Redwing,song,Niclas Backstrom,https://xeno-canto.org/911579
921189,Turdus iliacus,Redwing,song,Lars Edenius,https://xeno-canto.org/921189
956131,Turdus iliacus,Redwing,song,Ulf Elman,https://xeno-canto.org/956131
105836,Corvus frugilegus,Rook,song,Albert Lastukhin,https://xeno-canto.org/105836
126828,Corvus frugilegus,Rook,"call, song",Albert Lastukhin,https://xeno-canto.org/126828
127343,Corvus frugilegus,Rook,song,Albert Lastukhin,https://xeno-canto.org/127343
143002,Corvus frugilegus,Rook,"call, flight call, song",Andre et Odile BOUCHER,https://xeno-canto.org/143002
143005,Corvus frugilegus,Rook,"call, flight call, song",Andre et Odile BOUCHER,https://xeno-canto.org/143005
150124,Corvus frugilegus,Rook,"call, song, autumnal",Albert Lastukhin,https://xeno-canto.org/150124
150125,Corvus frugilegus,Rook,"call, song, autumnal",Albert Lastukhin,https://xeno-canto.org/150125
189517,Corvus frugilegus,Rook,"song, autumn",Albert Lastukhin,https://xeno-canto.org/189517
189520,Corvus frugilegus,Rook,"song, autumn",Albert Lastukhin,https://xeno-canto.org/189520
282960,Corvus frugilegus,Rook,"call, song",Uku Paal,https://xeno-canto.org/282960
312113,Corvus frugilegus frugilegus,Unknown,"call, song",Albert Lastukhin,https://xeno-canto.org/312113
365370,Corvus frugilegus,Rook,song,Albert Lastukhin,https://xeno-canto.org/365370
365371,Corvus frugilegus,Rook,song,Albert Lastukhin,https://xeno-canto.org/365371
396772,Corvus frugilegus,Rook,"call, flight call, song",Dominic Garcia-Hall,https://xeno-canto.org/396772
469810,Corvus frugilegus,Rook,"call, song",Joost van Bruggen,https://xeno-canto.org/469810
469813,Corvus frugilegus,Rook,"call, song",Joost van Bruggen,https://xeno-canto.org/469813
492941,Corvus frugilegus,Rook,"call, song",Albert Lastukhin,https://xeno-canto.org/492941
492942,Corvus frugilegus,Rook,"call, song",Albert Lastukhin,https://xeno-canto.org/492942
501908,Corvus frugilegus frugilegus,Unknown,"song, autumn song",Albert Lastukhin,https://xeno-canto.org/501908
519566,Corvus frugilegus,Rook,"flight call, song",Jarek Matusiak,https://xeno-canto.org/519566
519578,Corvus frugilegus,Rook,"flight call, song",Jarek Matusiak,https://xeno-canto.org/519578
546941,Corvus frugilegus,Rook,"flight call, song",Vincent Pourchaire,https://xeno-canto.org/546941
572103,Corvus frugilegus,Rook,"call, song",Richard Fry,https://xeno-canto.org/572103
595502,Corvus frugilegus,Rook,"call, song",Nikolay Sariev,https://xeno-canto.org/595502
621428,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/621428
637814,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/637814
637817,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/637817
637818,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/637818
637820,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/637820
637821,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/637821
637823,Corvus frugilegus,Rook,"call, song",Irish Wildlife Sounds,https://xeno-canto.org/637823
720879,Corvus frugilegus frugilegus,Unknown,song,Ruslan Mazuryk,https://xeno-canto.org/720879
785736,Corvus frugilegus,Rook,song,Christian Kerihuel,https://xeno-canto.org/785736
357848,Certhia brachydactyla,Short-toed Treecreeper,"song, foraging sound",Frank Holzapfel,https://xeno-canto.org/357848
358675,Certhia brachydactyla,Short-toed Treecreeper,song,Jo Beckers,https://xeno-canto.org/358675
375421,Certhia brachydactyla,Short-toed Treecreeper,song,Mats Rellmar,https://xeno-canto.org/375421
375422,Certhia brachydactyla,Short-toed Treecreeper,song,Mats Rellmar,https://xeno-canto.org/375422
377855,Certhia brachydactyla,Short-toed Treecreeper,song,Timo Schnabel,https://xeno-canto.org/377855
378389,Certhia brachydactyla,Short-toed Treecreeper,song,Timo Schnabel,https://xeno-canto.org/378389
379045,Certhia brachydactyla,Short-toed Treecreeper,song,Frank A. Roos,https://xeno-canto.org/379045
384604,Certhia brachydactyla,Short-toed Treecreeper,song,Timo Schnabel,https://xeno-canto.org/384604
397411,Certhia brachydactyla,Short-toed Treecreeper,song,Ruud van Beusekom,https://xeno-canto.org/397411
402781,Certhia brachydactyla,Short-toed Treecreeper,song,Sonnenburg,https://xeno-canto.org/402781
403600,Certhia brachydactyla,Short-toed Treecreeper,song,Hans Matheve,https://xeno-canto.org/403600
405949,Certhia brachydactyla,Short-toed Treecreeper,song,Marco Dragonetti,https://xeno-canto.org/405949
407621,Certhia brachydactyla,Short-toed Treecreeper,song,Peter Ertl,https://xeno-canto.org/407621
409141,Certhia brachydactyla,Short-toed Treecreeper,song,AUDEVARD Aurélien,https://xeno-canto.org/409141
409142,Certhia brachydactyla,Short-toed Treecreeper,song,AUDEVARD Aurélien,https://xeno-canto.org/409142
410786,Certhia brachydactyla,Short-toed Treecreeper,song,Niels Van Doninck,https://xeno-canto.org/410786
412457,Certhia brachydactyla,Short-toed Treecreeper,song,Marc Anderson,https://xeno-canto.org/412457
416616,Certhia brachydactyla,Short-toed Treecreeper,"call, song",Peter Boesman,https://xeno-canto.org/416616
416736,Certhia brachydactyla,Short-toed Treecreeper,song,Jordi Calvet,https://xeno-canto.org/416736
418021,Certhia brachydactyla,Short-toed Treecreeper,song,Jorge Leitão,https://xeno-canto.org/418021
458934,Certhia brachydactyla,Short-toed Treecreeper,song,Stanislas Wroza,https://xeno-canto.org/458934
459623,Certhia brachydactyla,Short-toed Treecreeper,song,Annette Hamann,https://xeno-canto.org/459623
461204,Certhia brachydactyla,Short-toed Treecreeper,song,Jordi Calvet,https://xeno-canto.org/461204
461528,Certhia brachydactyla,Short-toed Treecreeper,song,Jorge Leitão,https://xeno-canto.org/461528
461532,Certhia brachydactyla,Short-toed Treecreeper,song,Jorge Leitão,https://xeno-canto.org/461532
467072,Certhia brachydactyla,Short-toed Treecreeper,song,Jorge Leitão,https://xeno-canto.org/467072
467217,Certhia brachydactyla,Short-toed Treecreeper,song,Ireneusz Oleksik,https://xeno-canto.org/467217
469787,Certhia brachydactyla,Short-toed Treecreeper,song,Joost van Bruggen,https://xeno-canto.org/469787
524977,Certhia brachydactyla,Short-toed Treecreeper,song,Peter Boesman,https://xeno-canto.org/524977
527416,Certhia brachydactyla,Short-toed Treecreeper,song,James Lidster,https://xeno-canto.org/527416
528426,Certhia brachydactyla,Short-toed Treecreeper,song,Tanguy Loïs,https://xeno-canto.org/528426
529130,Certhia brachydactyla,Short-toed Treecreeper,song,Jorge Leitão,https://xeno-canto.org/529130
533311,Certhia brachydactyla,Short-toed Treecreeper,song,Fernand Deroussen,https://xeno-canto.org/533311
533321,Certhia brachydactyla,Short-toed Treecreeper,song,Fernand Deroussen,https://xeno-canto.org/533321
533697,Certhia brachydactyla,Short-toed Treecreeper,song,Stanislas Wroza,https://xeno-canto.org/533697
534489,Certhia brachydactyla,Short-toed Treecreeper,song,Ireneusz Oleksik,https://xeno-canto.org/534489
535367,Certhia brachydactyla,Short-toed Treecreeper,song,Jose A. Neila Ballesteros,https://xeno-canto.org/535367
535376,Certhia brachydactyla,Short-toed Treecreeper,song,Jose A. Neila Ballesteros,https://xeno-canto.org/535376
538778,Certhia brachydactyla,Short-toed Treecreeper,song,Jose A. Neila Ballesteros,https://xeno-canto.org/538778
539345,Certhia brachydactyla,Short-toed Treecreeper,song,Stanislas Wroza,https://xeno-canto.org/539345
539346,Certhia brachydactyla,Short-toed Treecreeper,song,Stanislas Wroza,https://xeno-canto.org/539346
539347,Certhia brachydactyla,Short-toed Treecreeper,song,Stanislas Wroza,https://xeno-canto.org/539347
548850,Certhia brachydactyla,Short-toed Treecreeper,song,Mats Rellmar,https://xeno-canto.org/548850
552912,Certhia brachydactyla,Short-toed Treecreeper,song,Alain Malengreau,https://xeno-canto.org/552912
559550,Certhia brachydactyla,Short-toed Treecreeper,song,Eduardo Realinho,https://xeno-canto.org/559550
560700,Certhia brachydactyla,Short-toed Treecreeper,song,Jose A. Neila Ballesteros,https://xeno-canto.org/560700
560997,Certhia brachydactyla,Short-toed Treecreeper,song,Jose A. Neila Ballesteros,https://xeno-canto.org/560997
561539,Certhia brachydactyla,Short-toed Treecreeper,song,Jose A. Neila Ballesteros,https://xeno-canto.org/561539
562713,Certhia brachydactyla,Short-toed Treecreeper,song,Jorge Leitão,https://xeno-canto.org/562713
565349,Certhia brachydactyla,Short-toed Treecreeper,song,Falco,https://xeno-canto.org/565349
570970,Certhia brachydactyla,Short-toed Treecreeper,song,Alain Verneau,https://xeno-canto.org/570970
579982,Certhia brachydactyla,Short-toed Treecreeper,song,Jordi Calvet,https://xeno-canto.org/579982
605408,Certhia brachydactyla,Short-toed Treecreeper,song,Jaime Pires,https://xeno-canto.org/605408
612580,Certhia brachydactyla,Short-toed Treecreeper,song,Sean Ronayne,https://xeno-canto.org/612580
618246,Certhia brachydactyla,Short-toed Treecreeper,song,Domagoj Tomičić,https://xeno-canto.org/618246
619138,Certhia brachydactyla,Short-toed Treecreeper,song,Peter Boesman,https://xeno-canto.org/619138
627041,Certhia brachydactyla,Short-toed Treecreeper,song,João Tomás,https://xeno-canto.org/627041
628269,Certhia brachydactyla,Short-toed Treecreeper,song,Ciortan Bogdan,https://xeno-canto.org/628269
629012,Certhia brachydactyla,Short-toed Treecreeper,song,Christian Kerihuel,https://xeno-canto.org/629012
629082,Certhia brachydactyla,Short-toed Treecreeper,song,Domagoj Tomičić,https://xeno-canto.org/629082
630194,Certhia brachydactyla,Short-toed Treecreeper,song,Albert Noorlander,https://xeno-canto.org/630194
630520,Certhia brachydactyla,Short-toed Treecreeper,song,Albert Noorlander,https://xeno-canto.org/630520
631582,Certhia brachydactyla,Short-toed Treecreeper,song,Jordi Calvet,https://xeno-canto.org/631582
636023,Certhia brachydactyla,Short-toed Treecreeper,song,Bernard BOUSQUET,https://xeno-canto.org/636023
637242,Certhia brachydactyla,Short-toed Treecreeper,song,Bernard BOUSQUET,https://xeno-canto.org/637242
638423,Certhia brachydactyla,Short-toed Treecreeper,song,Lennart Haak,https://xeno-canto.org/638423
642130,Certhia brachydactyla,Short-toed Treecreeper,song,Maxence Fouillade,https://xeno-canto.org/642130
642814,Certhia brachydactyla,Short-toed Treecreeper,song,Lo Valvo Fabio,https://xeno-canto.org/642814
646075,Certhia brachydactyla,Short-toed Treecreeper,song,Stephan Risch,https://xeno-canto.org/646075
646500,Certhia brachydactyla,Short-toed Treecreeper,song,Ireneusz Oleksik,https://xeno-canto.org/646500
650243,Certhia brachydactyla,Short-toed Treecreeper,song,Bernard Collet,https://xeno-canto.org/650243
682814,Certhia brachydactyla,Short-toed Treecreeper,song,Jean Christophe Pratt,https://xeno-canto.org/682814
692266,Certhia brachydactyla,Short-toed Treecreeper,song,Allistair Fresse,https://xeno-canto.org/692266
695310,Certhia brachydactyla,Short-toed Treecreeper,song,Domagoj Tomičić,https://xeno-canto.org/695310
696076,Certhia brachydactyla,Short-toed Treecreeper,song,Jacobo Ramil MIllarengo,https://xeno-canto.org/696076
697523,Certhia brachydactyla,Short-toed Treecreeper,song,Romuald Mikusek,https://xeno-canto.org/697523
697529,Certhia brachydactyla,Short-toed Treecreeper,"song, antagonistic behaviour",Romuald Mikusek,https://xeno-canto.org/697529
698408,Certhia brachydactyla,Short-toed Treecreeper,song,Fernando aranguren jiménez,https://xeno-canto.org/698408
700225,Certhia brachydactyla,Short-toed Treecreeper,song,Fernando aranguren jiménez,https://xeno-canto.org/700225
700522,Certhia brachydactyla,Short-toed Treecreeper,song,Jordi Calvet,https://xeno-canto.org/700522
701653,Certhia brachydactyla,Short-toed Treecreeper,song,Fernando aranguren jiménez,https://xeno-canto.org/701653
703533,Certhia brachydactyla,Short-toed Treecreeper,song,Fernando aranguren jiménez,https://xeno-canto.org/703533
707464,Certhia brachydactyla,Short-toed Treecreeper,song,Bodo Sonnenburg,https://xeno-canto.org/707464
709490,Certhia brachydactyla,Short-toed Treecreeper,song,Paweł Malczyk,https://xeno-canto.org/709490
709626,Certhia brachydactyla,Short-toed Treecreeper,song,Jordi Calvet,https://xeno-canto.org/709626
710139,Certhia brachydactyla,Short-toed Treecreeper,song,Susanne Kuijpers,https://xeno-canto.org/710139
711095,Certhia brachydactyla,Short-toed Treecreeper,song,Ricardo Hevia,https://xeno-canto.org/711095
711593,Certhia brachydactyla,Short-toed Treecreeper,song,Stephan Risch,https://xeno-canto.org/711593
711720,Certhia brachydactyla,Short-toed Treecreeper,song,Paweł Malczyk,https://xeno-canto.org/711720
714272,Certhia brachydactyla,Short-toed Treecreeper,song,Paweł Malczyk,https://xeno-canto.org/714272
719718,Certhia brachydactyla,Short-toed Treecreeper,song,Mikołaj Przygoda,https://xeno-canto.org/719718
720570,Certhia brachydactyla,Short-toed Treecreeper,song,Manuel Grosselet,https://xeno-canto.org/720570
720602,Certhia brachydactyla,Short-toed Treecreeper,song,Allistair Fresse,https://xeno-canto.org/720602
724274,Certhia brachydactyla,Short-toed Treecreeper,song,Markus Jacobs,https://xeno-canto.org/724274
